2012-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Blessé léger,26
2012-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Indemne,10
2012-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,18
2012-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé léger,34
2012-Voie Communale-Sur trottoir-2 véhicules par le côté-Indemne,42
2012-Voie Communale-Sur trottoir-3+ véhicules collisions multiples-Blessé hospitalisé,3
2012-Voie Communale-Sur trottoir-3+ véhicules collisions multiples-Indemne,3
2012-Voie Communale-Sur trottoir-Autre collision-Blessé hospitalisé,164
2012-Voie Communale-Sur trottoir-Autre collision-Blessé léger,192
2012-Voie Communale-Sur trottoir-Autre collision-Indemne,140
2012-Voie Communale-Sur trottoir-Autre collision-Tué,14
2012-Voie Communale-Sur trottoir-Sans collision-Blessé hospitalisé,29
2012-Voie Communale-Sur trottoir-Sans collision-Blessé léger,45
2012-Voie Communale-Sur trottoir-Sans collision-Indemne,22
2012-Voie Communale-Sur trottoir-Sans collision-Tué,1
2013-Autoroute-Inconnu-2 véhicules frontales-Blessé hospitalisé,2
2013-Autoroute-Inconnu-2 véhicules frontales-Blessé léger,6
2013-Autoroute-Inconnu-2 véhicules frontales-Indemne,8
2013-Autoroute-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,8
2013-Autoroute-Inconnu-2 véhicules par l'arrière-Blessé léger,4
2013-Autoroute-Inconnu-2 véhicules par l'arrière-Indemne,14
2013-Autoroute-Inconnu-2 véhicules par l'arrière-Tué,4
2013-Autoroute-Inconnu-2 véhicules par le côté-Blessé hospitalisé,2
2013-Autoroute-Inconnu-2 véhicules par le côté-Indemne,6
2013-Autoroute-Inconnu-2 véhicules par le côté-Tué,2
2013-Autoroute-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,3
2013-Autoroute-Inconnu-3+ véhicules collisions multiples-Blessé léger,15
2013-Autoroute-Inconnu-3+ véhicules collisions multiples-Indemne,45
2013-Autoroute-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,13
2013-Autoroute-Inconnu-3+ véhicules en chaîne-Blessé léger,38
2013-Autoroute-Inconnu-3+ véhicules en chaîne-Indemne,34
2013-Autoroute-Inconnu-Autre collision-Blessé hospitalisé,10
2013-Autoroute-Inconnu-Autre collision-Blessé léger,10
2013-Autoroute-Inconnu-Autre collision-Indemne,13
2013-Autoroute-Inconnu-Sans collision-Blessé hospitalisé,7
2013-Autoroute-Inconnu-Sans collision-Indemne,1
2013-Autoroute-Sur accotement-2 véhicules frontales-Blessé hospitalisé,4
2013-Autoroute-Sur accotement-2 véhicules frontales-Indemne,8
2013-Autoroute-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,6
2013-Autoroute-Sur accotement-2 véhicules par l'arrière-Indemne,6
2013-Autoroute-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,4
2013-Autoroute-Sur accotement-2 véhicules par le côté-Indemne,4
2013-Autoroute-Sur accotement-3+ véhicules en chaîne-Blessé léger,9
2013-Autoroute-Sur accotement-3+ véhicules en chaîne-Indemne,24
2013-Autoroute-Sur accotement-Autre collision-Blessé hospitalisé,108
2013-Autoroute-Sur accotement-Autre collision-Blessé léger,32
2013-Autoroute-Sur accotement-Autre collision-Indemne,38
2013-Autoroute-Sur accotement-Autre collision-Tué,20
2013-Autoroute-Sur accotement-Sans collision-Blessé hospitalisé,39
2013-Autoroute-Sur accotement-Sans collision-Blessé léger,19
2013-Autoroute-Sur accotement-Sans collision-Indemne,21
2013-Autoroute-Sur accotement-Sans collision-Tué,2
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé hospitalisé,10
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé léger,10
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,10
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,32
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,22
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,56
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Tué,18
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé hospitalisé,10
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,2
2013-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,12
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Blessé hospitalisé,9
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Blessé léger,24
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Indemne,40
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Tué,7
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé hospitalisé,3
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé léger,15
2013-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Indemne,18
2013-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,92
2013-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,44
2013-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Indemne,47
2013-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Tué,8
2013-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,17
2013-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,9
2013-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Indemne,6
2013-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Tué,6
2013-Autoroute-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,104
2013-Autoroute-Sur chaussée-2 véhicules frontales-Blessé léger,70
2013-Autoroute-Sur chaussée-2 véhicules frontales-Indemne,122
2013-Autoroute-Sur chaussée-2 véhicules frontales-Tué,42
2013-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,444
2013-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé léger,380
2013-Autoroute-Sur chaussée-2 véhicules par l'arrière-Indemne,772
2013-Autoroute-Sur chaussée-2 véhicules par l'arrière-Tué,62
2013-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,178
2013-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé léger,212
2013-Autoroute-Sur chaussée-2 véhicules par le côté-Indemne,374
2013-Autoroute-Sur chaussée-2 véhicules par le côté-Tué,32
2013-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,416
2013-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,468
2013-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Indemne,1451
2013-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Tué,143
2013-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,183
2013-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé léger,319
2013-Autoroute-Sur chaussée-3+ véhicules en chaîne-Indemne,953
2013-Autoroute-Sur chaussée-3+ véhicules en chaîne-Tué,42
2013-Autoroute-Sur chaussée-Autre collision-Blessé hospitalisé,217
2013-Autoroute-Sur chaussée-Autre collision-Blessé léger,110
2013-Autoroute-Sur chaussée-Autre collision-Indemne,182
2013-Autoroute-Sur chaussée-Autre collision-Tué,34
2013-Autoroute-Sur chaussée-Sans collision-Blessé hospitalisé,77
2013-Autoroute-Sur chaussée-Sans collision-Blessé léger,61
2013-Autoroute-Sur chaussée-Sans collision-Indemne,44
2013-Autoroute-Sur chaussée-Sans collision-Tué,8
2013-Autoroute-Sur trottoir-Autre collision-Blessé léger,1
2013-Autoroute-Sur trottoir-Sans collision-Blessé léger,1
2013-Autoroute-Sur trottoir-Sans collision-Indemne,1
2013-Hors réseau public-Inconnu-2 véhicules frontales-Blessé hospitalisé,2
2013-Hors réseau public-Inconnu-2 véhicules frontales-Indemne,2
2013-Hors réseau public-Inconnu-2 véhicules par le côté-Blessé léger,4
2013-Hors réseau public-Inconnu-2 véhicules par le côté-Indemne,4
2013-Hors réseau public-Inconnu-Autre collision-Blessé hospitalisé,5
2013-Hors réseau public-Inconnu-Autre collision-Blessé léger,4
2013-Hors réseau public-Inconnu-Autre collision-Indemne,10
2013-Hors réseau public-Inconnu-Autre collision-Tué,1
2013-Hors réseau public-Inconnu-Sans collision-Blessé hospitalisé,1
2013-Hors réseau public-Inconnu-Sans collision-Blessé léger,3
2013-Hors réseau public-Inconnu-Sans collision-Indemne,1
2013-Hors réseau public-Sur accotement-Autre collision-Blessé hospitalisé,1
2013-Hors réseau public-Sur accotement-Autre collision-Blessé léger,1
2013-Hors réseau public-Sur accotement-Autre collision-Indemne,2
2013-Hors réseau public-Sur chaussée-2 véhicules frontales-Indemne,2
2013-Hors réseau public-Sur chaussée-2 véhicules frontales-Tué,2
2013-Hors réseau public-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,2
2013-Hors réseau public-Sur chaussée-2 véhicules par l'arrière-Indemne,2
2013-Hors réseau public-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,6
2013-Hors réseau public-Sur chaussée-2 véhicules par le côté-Blessé léger,4
2013-Hors réseau public-Sur chaussée-2 véhicules par le côté-Indemne,10
2013-Hors réseau public-Sur chaussée-Autre collision-Blessé hospitalisé,3
2013-Hors réseau public-Sur chaussée-Autre collision-Blessé léger,1
2013-Hors réseau public-Sur chaussée-Autre collision-Indemne,4
2013-Hors réseau public-Sur chaussée-Autre collision-Tué,1
2013-Hors réseau public-Sur chaussée-Sans collision-Blessé hospitalisé,2
2013-Hors réseau public-Sur chaussée-Sans collision-Blessé léger,3
2013-Hors réseau public-Sur chaussée-Sans collision-Indemne,1
2013-Hors réseau public-Sur piste cyclable-Autre collision-Blessé hospitalisé,1
2013-Hors réseau public-Sur piste cyclable-Autre collision-Blessé léger,1
2013-Hors réseau public-Sur piste cyclable-Autre collision-Indemne,1
2013-Inconnu-Inconnu-2 véhicules frontales-Blessé hospitalisé,6
2013-Inconnu-Inconnu-2 véhicules frontales-Indemne,6
2013-Inconnu-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,4
2013-Inconnu-Inconnu-2 véhicules par l'arrière-Blessé léger,2
2013-Inconnu-Inconnu-2 véhicules par l'arrière-Indemne,4
2013-Inconnu-Inconnu-2 véhicules par le côté-Blessé hospitalisé,4
2013-Inconnu-Inconnu-2 véhicules par le côté-Blessé léger,2
2013-Inconnu-Inconnu-2 véhicules par le côté-Indemne,6
2013-Inconnu-Inconnu-2 véhicules par le côté-Tué,2
2013-Inconnu-Inconnu-Autre collision-Blessé hospitalisé,18
2013-Inconnu-Inconnu-Autre collision-Blessé léger,20
2013-Inconnu-Inconnu-Autre collision-Indemne,26
2013-Inconnu-Inconnu-Autre collision-Tué,2
2013-Inconnu-Inconnu-Sans collision-Blessé hospitalisé,1
2013-Inconnu-Inconnu-Sans collision-Blessé léger,3
2013-Inconnu-Inconnu-Sans collision-Tué,2
2013-Inconnu-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,2
2013-Inconnu-Sur accotement-2 véhicules par l'arrière-Blessé léger,2
2013-Inconnu-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,2
2013-Inconnu-Sur accotement-2 véhicules par le côté-Indemne,2
2013-Inconnu-Sur accotement-Autre collision-Blessé hospitalisé,7
2013-Inconnu-Sur accotement-Autre collision-Blessé léger,3
2013-Inconnu-Sur accotement-Autre collision-Indemne,3
2013-Inconnu-Sur accotement-Autre collision-Tué,2
2013-Inconnu-Sur accotement-Sans collision-Blessé hospitalisé,3
2013-Inconnu-Sur accotement-Sans collision-Indemne,3
2013-Inconnu-Sur accotement-Sans collision-Tué,1
2013-Inconnu-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,2
2013-Inconnu-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,2
2013-Inconnu-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,1
2013-Inconnu-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,60
2013-Inconnu-Sur chaussée-2 véhicules frontales-Blessé léger,44
2013-Inconnu-Sur chaussée-2 véhicules frontales-Indemne,72
2013-Inconnu-Sur chaussée-2 véhicules frontales-Tué,2
2013-Inconnu-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,28
2013-Inconnu-Sur chaussée-2 véhicules par l'arrière-Blessé léger,60
2013-Inconnu-Sur chaussée-2 véhicules par l'arrière-Indemne,84
2013-Inconnu-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,88
2013-Inconnu-Sur chaussée-2 véhicules par le côté-Blessé léger,248
2013-Inconnu-Sur chaussée-2 véhicules par le côté-Indemne,300
2013-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,21
2013-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,31
2013-Inconnu-Sur chaussée-3+ véhicules collisions multiples-Indemne,80
2013-Inconnu-Sur chaussée-3+ véhicules en chaîne-Blessé léger,3
2013-Inconnu-Sur chaussée-3+ véhicules en chaîne-Indemne,6
2013-Inconnu-Sur chaussée-Autre collision-Blessé hospitalisé,61
2013-Inconnu-Sur chaussée-Autre collision-Blessé léger,82
2013-Inconnu-Sur chaussée-Autre collision-Indemne,113
2013-Inconnu-Sur chaussée-Autre collision-Tué,9
2013-Inconnu-Sur chaussée-Sans collision-Blessé hospitalisé,20
2013-Inconnu-Sur chaussée-Sans collision-Blessé léger,87
2013-Inconnu-Sur chaussée-Sans collision-Indemne,40
2013-Inconnu-Sur chaussée-Sans collision-Tué,4
2013-Inconnu-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,8
2013-Inconnu-Sur piste cyclable-2 véhicules frontales-Blessé léger,2
2013-Inconnu-Sur piste cyclable-2 véhicules frontales-Indemne,4
2013-Inconnu-Sur piste cyclable-2 véhicules frontales-Tué,2
2013-Inconnu-Sur piste cyclable-2 véhicules par le côté-Blessé hospitalisé,6
2013-Inconnu-Sur piste cyclable-2 véhicules par le côté-Blessé léger,6
2013-Inconnu-Sur piste cyclable-2 véhicules par le côté-Indemne,10
2013-Inconnu-Sur piste cyclable-2 véhicules par le côté-Tué,2
2013-Inconnu-Sur piste cyclable-Autre collision-Blessé hospitalisé,2
2013-Inconnu-Sur piste cyclable-Autre collision-Blessé léger,2
2013-Inconnu-Sur piste cyclable-Autre collision-Indemne,2
2013-Inconnu-Sur piste cyclable-Sans collision-Blessé hospitalisé,3
2013-Inconnu-Sur piste cyclable-Sans collision-Blessé léger,2
2013-Inconnu-Sur piste cyclable-Sans collision-Indemne,4
2013-Inconnu-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,2
2013-Inconnu-Sur trottoir-2 véhicules par le côté-Indemne,2
2013-Inconnu-Sur trottoir-Autre collision-Blessé hospitalisé,12
2013-Inconnu-Sur trottoir-Autre collision-Blessé léger,5
2013-Inconnu-Sur trottoir-Autre collision-Indemne,9
2013-Inconnu-Sur trottoir-Sans collision-Blessé hospitalisé,3
2013-Inconnu-Sur trottoir-Sans collision-Blessé léger,2
2013-Inconnu-Sur trottoir-Sans collision-Indemne,1
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules frontales-Blessé léger,2
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules frontales-Indemne,2
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,2
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par l'arrière-Indemne,2
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par le côté-Blessé hospitalisé,10
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par le côté-Blessé léger,16
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-2 véhicules par le côté-Indemne,20
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Blessé hospitalisé,21
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Blessé léger,17
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Autre collision-Indemne,34
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Blessé hospitalisé,3
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Blessé léger,4
2013-Parc de stationnement ouvert à la circulation publique-Inconnu-Sans collision-Indemne,5
2013-Parc de stationnement ouvert à la circulation publique-Sur accotement-Autre collision-Blessé hospitalisé,2
2013-Parc de stationnement ouvert à la circulation publique-Sur accotement-Autre collision-Indemne,3
2013-Parc de stationnement ouvert à la circulation publique-Sur accotement-Autre collision-Tué,1
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,4
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules frontales-Blessé léger,2
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules frontales-Indemne,8
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par l'arrière-Blessé léger,6
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par l'arrière-Indemne,8
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,6
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Blessé léger,56
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-2 véhicules par le côté-Indemne,66
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,6
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-3+ véhicules collisions multiples-Indemne,12
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Blessé hospitalisé,65
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Blessé léger,41
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Indemne,115
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Autre collision-Tué,2
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Blessé hospitalisé,8
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Blessé léger,5
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Indemne,4
2013-Parc de stationnement ouvert à la circulation publique-Sur chaussée-Sans collision-Tué,2
2013-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Autre collision-Blessé hospitalisé,6
2013-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Autre collision-Blessé léger,2
2013-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Autre collision-Indemne,5
2013-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Sans collision-Blessé léger,1
2013-Parc de stationnement ouvert à la circulation publique-Sur trottoir-Sans collision-Indemne,1
2013-Route Départementale-Inconnu-2 véhicules frontales-Blessé hospitalisé,144
2013-Route Départementale-Inconnu-2 véhicules frontales-Blessé léger,60
2013-Route Départementale-Inconnu-2 véhicules frontales-Indemne,108
2013-Route Départementale-Inconnu-2 véhicules frontales-Tué,18
2013-Route Départementale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,32
2013-Route Départementale-Inconnu-2 véhicules par l'arrière-Blessé léger,58
2013-Route Départementale-Inconnu-2 véhicules par l'arrière-Indemne,70
2013-Route Départementale-Inconnu-2 véhicules par l'arrière-Tué,2
2013-Route Départementale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,158
2013-Route Départementale-Inconnu-2 véhicules par le côté-Blessé léger,134
2013-Route Départementale-Inconnu-2 véhicules par le côté-Indemne,296
2013-Route Départementale-Inconnu-2 véhicules par le côté-Tué,20
2013-Route Départementale-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,105
2013-Route Départementale-Inconnu-3+ véhicules collisions multiples-Blessé léger,65
2013-Route Départementale-Inconnu-3+ véhicules collisions multiples-Indemne,165
2013-Route Départementale-Inconnu-3+ véhicules collisions multiples-Tué,9
2013-Route Départementale-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,19
2013-Route Départementale-Inconnu-3+ véhicules en chaîne-Blessé léger,29
2013-Route Départementale-Inconnu-3+ véhicules en chaîne-Indemne,68
2013-Route Départementale-Inconnu-Autre collision-Blessé hospitalisé,143
2013-Route Départementale-Inconnu-Autre collision-Blessé léger,70
2013-Route Départementale-Inconnu-Autre collision-Indemne,71
2013-Route Départementale-Inconnu-Autre collision-Tué,28
2013-Route Départementale-Inconnu-Sans collision-Blessé hospitalisé,72
2013-Route Départementale-Inconnu-Sans collision-Blessé léger,35
2013-Route Départementale-Inconnu-Sans collision-Indemne,20
2013-Route Départementale-Inconnu-Sans collision-Tué,8
2013-Route Départementale-Sur accotement-2 véhicules frontales-Blessé hospitalisé,72
2013-Route Départementale-Sur accotement-2 véhicules frontales-Blessé léger,26
2013-Route Départementale-Sur accotement-2 véhicules frontales-Indemne,72
2013-Route Départementale-Sur accotement-2 véhicules frontales-Tué,18
2013-Route Départementale-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,28
2013-Route Départementale-Sur accotement-2 véhicules par l'arrière-Blessé léger,10
2013-Route Départementale-Sur accotement-2 véhicules par l'arrière-Indemne,28
2013-Route Départementale-Sur accotement-2 véhicules par l'arrière-Tué,2
2013-Route Départementale-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,72
2013-Route Départementale-Sur accotement-2 véhicules par le côté-Blessé léger,24
2013-Route Départementale-Sur accotement-2 véhicules par le côté-Indemne,84
2013-Route Départementale-Sur accotement-2 véhicules par le côté-Tué,16
2013-Route Départementale-Sur accotement-3+ véhicules collisions multiples-Blessé hospitalisé,18
2013-Route Départementale-Sur accotement-3+ véhicules collisions multiples-Blessé léger,12
2013-Route Départementale-Sur accotement-3+ véhicules collisions multiples-Indemne,19
2013-Route Départementale-Sur accotement-3+ véhicules collisions multiples-Tué,3
2013-Route Départementale-Sur accotement-Autre collision-Blessé hospitalisé,1060
2013-Route Départementale-Sur accotement-Autre collision-Blessé léger,292
2013-Route Départementale-Sur accotement-Autre collision-Indemne,266
2013-Route Départementale-Sur accotement-Autre collision-Tué,313
2013-Route Départementale-Sur accotement-Sans collision-Blessé hospitalisé,463
2013-Route Départementale-Sur accotement-Sans collision-Blessé léger,177
2013-Route Départementale-Sur accotement-Sans collision-Indemne,103
2013-Route Départementale-Sur accotement-Sans collision-Tué,95
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé hospitalisé,2
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé léger,2
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,4
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,2
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,2
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,4
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé hospitalisé,4
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,8
2013-Route Départementale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,6
2013-Route Départementale-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,5
2013-Route Départementale-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,4
2013-Route Départementale-Sur bande d’arrêt d’urgence-Autre collision-Indemne,1
2013-Route Départementale-Sur bande d’arrêt d’urgence-Autre collision-Tué,1
2013-Route Départementale-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,1
2013-Route Départementale-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,1
2013-Route Départementale-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,5162
2013-Route Départementale-Sur chaussée-2 véhicules frontales-Blessé léger,2866
2013-Route Départementale-Sur chaussée-2 véhicules frontales-Indemne,4116
2013-Route Départementale-Sur chaussée-2 véhicules frontales-Tué,950
2013-Route Départementale-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,1246
2013-Route Départementale-Sur chaussée-2 véhicules par l'arrière-Blessé léger,1444
2013-Route Départementale-Sur chaussée-2 véhicules par l'arrière-Indemne,2196
2013-Route Départementale-Sur chaussée-2 véhicules par l'arrière-Tué,132
2013-Route Départementale-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,4768
2013-Route Départementale-Sur chaussée-2 véhicules par le côté-Blessé léger,3714
2013-Route Départementale-Sur chaussée-2 véhicules par le côté-Indemne,6714
2013-Route Départementale-Sur chaussée-2 véhicules par le côté-Tué,596
2013-Route Départementale-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,1816
2013-Route Départementale-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,1953
2013-Route Départementale-Sur chaussée-3+ véhicules collisions multiples-Indemne,3503
2013-Route Départementale-Sur chaussée-3+ véhicules collisions multiples-Tué,417
2013-Route Départementale-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,495
2013-Route Départementale-Sur chaussée-3+ véhicules en chaîne-Blessé léger,1175
2013-Route Départementale-Sur chaussée-3+ véhicules en chaîne-Indemne,2014
2013-Route Départementale-Sur chaussée-3+ véhicules en chaîne-Tué,46
2013-Route Départementale-Sur chaussée-Autre collision-Blessé hospitalisé,1770
2013-Route Départementale-Sur chaussée-Autre collision-Blessé léger,1042
2013-Route Départementale-Sur chaussée-Autre collision-Indemne,1599
2013-Route Départementale-Sur chaussée-Autre collision-Tué,331
2013-Route Départementale-Sur chaussée-Sans collision-Blessé hospitalisé,698
2013-Route Départementale-Sur chaussée-Sans collision-Blessé léger,455
2013-Route Départementale-Sur chaussée-Sans collision-Indemne,250
2013-Route Départementale-Sur chaussée-Sans collision-Tué,104
2013-Route Départementale-Sur piste cyclable-2 véhicules frontales-Blessé léger,2
2013-Route Départementale-Sur piste cyclable-2 véhicules frontales-Indemne,4
2013-Route Départementale-Sur piste cyclable-2 véhicules frontales-Tué,2
2013-Route Départementale-Sur piste cyclable-2 véhicules par l'arrière-Blessé hospitalisé,6
2013-Route Départementale-Sur piste cyclable-2 véhicules par l'arrière-Indemne,4
2013-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Blessé hospitalisé,14
2013-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Blessé léger,10
2013-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Indemne,16
2013-Route Départementale-Sur piste cyclable-3+ véhicules collisions multiples-Blessé hospitalisé,6
2013-Route Départementale-Sur piste cyclable-3+ véhicules collisions multiples-Indemne,3
2013-Route Départementale-Sur piste cyclable-Autre collision-Blessé hospitalisé,7
2013-Route Départementale-Sur piste cyclable-Autre collision-Blessé léger,3
2013-Route Départementale-Sur piste cyclable-Autre collision-Indemne,6
2013-Route Départementale-Sur piste cyclable-Sans collision-Blessé hospitalisé,5
2013-Route Départementale-Sur piste cyclable-Sans collision-Tué,1
2013-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé hospitalisé,8
2013-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé léger,4
2013-Route Départementale-Sur trottoir-2 véhicules frontales-Indemne,8
2013-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Blessé hospitalisé,2
