Num_Acc,lum,col,weekday
201600000235,crepuscule ou aube,Deux véhicules - frontale,dimanche
201600000236,plein jour,Deux véhicules - frontale,dimanche
201600000236,plein jour,Deux véhicules - frontale,dimanche
201600000237,plein jour,Autre collision,samedi
201600000237,plein jour,Autre collision,samedi
201600000238,plein jour,Deux véhicules - frontale,dimanche
201600000238,plein jour,Deux véhicules - frontale,dimanche
201600000238,plein jour,Deux véhicules - frontale,dimanche
201600000239,plein jour,Autre collision,lundi
201600000239,plein jour,Autre collision,lundi
201600000240,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000240,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000240,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000240,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000241,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000241,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000242,crepuscule ou aube,Deux véhicules - par l'arrière,jeudi
201600000242,crepuscule ou aube,Deux véhicules - par l'arrière,jeudi
201600000243,crepuscule ou aube,Autre collision,lundi
201600000244,crepuscule ou aube,Autre collision,mardi
201600000244,crepuscule ou aube,Autre collision,mardi
201600000244,crepuscule ou aube,Autre collision,mardi
201600000245,plein jour,Deux véhicules - frontale,dimanche
201600000245,plein jour,Deux véhicules - frontale,dimanche
201600000245,plein jour,Deux véhicules - frontale,dimanche
201600000245,plein jour,Deux véhicules - frontale,dimanche
201600000246,plein jour,Deux véhicules - par le côté,samedi
201600000246,plein jour,Deux véhicules - par le côté,samedi
201600000247,nuit sans éclairage public,Autre collision,vendredi
201600000247,nuit sans éclairage public,Autre collision,vendredi
201600000247,nuit sans éclairage public,Autre collision,vendredi
201600000248,plein jour,Sans collision,dimanche
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000249,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600000250,plein jour,Deux véhicules - par l'arrière,dimanche
201600000250,plein jour,Deux véhicules - par l'arrière,dimanche
201600000250,plein jour,Deux véhicules - par l'arrière,dimanche
201600000251,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600000251,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600000251,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600000252,plein jour,Deux véhicules - par le côté,samedi
201600000252,plein jour,Deux véhicules - par le côté,samedi
201600000253,crepuscule ou aube,Deux véhicules - par le côté,dimanche
201600000253,crepuscule ou aube,Deux véhicules - par le côté,dimanche
201600000254,plein jour,Deux véhicules - frontale,lundi
201600000254,plein jour,Deux véhicules - frontale,lundi
201600000255,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000255,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000255,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000255,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000255,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000256,nuit sans éclairage public,Deux véhicules - frontale,lundi
201600000256,nuit sans éclairage public,Deux véhicules - frontale,lundi
201600000257,plein jour,Deux véhicules - frontale,vendredi
201600000257,plein jour,Deux véhicules - frontale,vendredi
201600000257,plein jour,Deux véhicules - frontale,vendredi
201600000258,plein jour,Deux véhicules - frontale,mercredi
201600000258,plein jour,Deux véhicules - frontale,mercredi
201600000259,plein jour,Sans collision,jeudi
201600000260,plein jour,Deux véhicules - frontale,jeudi
201600000260,plein jour,Deux véhicules - frontale,jeudi
201600000261,plein jour,Deux véhicules - par le côté,jeudi
201600000261,plein jour,Deux véhicules - par le côté,jeudi
201600000261,plein jour,Deux véhicules - par le côté,jeudi
201600000261,plein jour,Deux véhicules - par le côté,jeudi
201600000262,nuit avec eclairage public allume,Deux véhicules - par le côté,dimanche
201600000262,nuit avec eclairage public allume,Deux véhicules - par le côté,dimanche
201600000262,nuit avec eclairage public allume,Deux véhicules - par le côté,dimanche
201600000262,nuit avec eclairage public allume,Deux véhicules - par le côté,dimanche
201600000263,plein jour,Autre collision,mercredi
201600000263,plein jour,Autre collision,mercredi
201600000264,nuit sans éclairage public,Deux véhicules - par l'arrière,dimanche
201600000264,nuit sans éclairage public,Deux véhicules - par l'arrière,dimanche
201600000265,plein jour,Sans collision,mercredi
201600000265,plein jour,Sans collision,mercredi
201600000265,plein jour,Sans collision,mercredi
201600000266,nuit sans éclairage public,Autre collision,mercredi
201600000266,nuit sans éclairage public,Autre collision,mercredi
201600000267,plein jour,Autre collision,jeudi
201600000267,plein jour,Autre collision,jeudi
201600000267,plein jour,Autre collision,jeudi
201600000268,nuit sans éclairage public,Deux véhicules - frontale,samedi
201600000268,nuit sans éclairage public,Deux véhicules - frontale,samedi
201600000269,plein jour,Deux véhicules - par le côté,jeudi
201600000269,plein jour,Deux véhicules - par le côté,jeudi
201600000270,nuit avec eclairage public allume,Deux véhicules - par le côté,samedi
201600000270,nuit avec eclairage public allume,Deux véhicules - par le côté,samedi
201600000271,plein jour,Autre collision,lundi
201600000271,plein jour,Autre collision,lundi
201600000271,plein jour,Autre collision,lundi
201600000272,plein jour,Deux véhicules - frontale,dimanche
201600000272,plein jour,Deux véhicules - frontale,dimanche
201600000272,plein jour,Deux véhicules - frontale,dimanche
201600000273,plein jour,Autre collision,dimanche
201600000273,plein jour,Autre collision,dimanche
201600000274,plein jour,Deux véhicules - frontale,lundi
201600000274,plein jour,Deux véhicules - frontale,lundi
201600000275,plein jour,Autre collision,vendredi
201600000276,plein jour,Autre collision,mardi
201600000276,plein jour,Autre collision,mardi
201600000276,plein jour,Autre collision,mardi
201600000277,plein jour,Deux véhicules - par l'arrière,dimanche
201600000277,plein jour,Deux véhicules - par l'arrière,dimanche
201600000277,plein jour,Deux véhicules - par l'arrière,dimanche
201600000278,plein jour,Deux véhicules - par l'arrière,vendredi
201600000278,plein jour,Deux véhicules - par l'arrière,vendredi
201600000279,nuit avec eclairage public allume,Autre collision,lundi
201600000280,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000280,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000281,nuit avec eclairage public allume,Autre collision,jeudi
201600000281,nuit avec eclairage public allume,Autre collision,jeudi
201600000282,plein jour,Autre collision,lundi
201600000283,plein jour,Deux véhicules - par le côté,jeudi
201600000283,plein jour,Deux véhicules - par le côté,jeudi
201600000284,plein jour,Autre collision,samedi
201600000285,plein jour,Deux véhicules - par le côté,mardi
201600000285,plein jour,Deux véhicules - par le côté,mardi
201600000286,plein jour,Deux véhicules - par l'arrière,jeudi
201600000286,plein jour,Deux véhicules - par l'arrière,jeudi
201600000286,plein jour,Deux véhicules - par l'arrière,jeudi
201600000287,plein jour,Deux véhicules - par le côté,mercredi
201600000287,plein jour,Deux véhicules - par le côté,mercredi
201600000288,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000288,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000288,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000288,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000288,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600000289,crepuscule ou aube,Autre collision,lundi
201600000289,crepuscule ou aube,Autre collision,lundi
201600000290,plein jour,Autre collision,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000291,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000292,plein jour,Autre collision,dimanche
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000293,plein jour,Deux véhicules - par le côté,samedi
201600000294,nuit sans éclairage public,Autre collision,lundi
201600000295,plein jour,Deux véhicules - par l'arrière,mercredi
201600000295,plein jour,Deux véhicules - par l'arrière,mercredi
201600000296,nuit avec eclairage public allume,Deux véhicules - frontale,samedi
201600000296,nuit avec eclairage public allume,Deux véhicules - frontale,samedi
201600000297,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000297,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000297,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000297,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600000298,plein jour,Deux véhicules - par le côté,dimanche
201600000298,plein jour,Deux véhicules - par le côté,dimanche
201600000299,plein jour,Autre collision,lundi
201600000299,plein jour,Autre collision,lundi
201600000300,plein jour,Deux véhicules - par le côté,vendredi
201600000300,plein jour,Deux véhicules - par le côté,vendredi
201600000301,plein jour,Deux véhicules - frontale,vendredi
201600000301,plein jour,Deux véhicules - frontale,vendredi
201600000301,plein jour,Deux véhicules - frontale,vendredi
201600000302,plein jour,Autre collision,samedi
201600000303,crepuscule ou aube,Deux véhicules - frontale,mardi
201600000303,crepuscule ou aube,Deux véhicules - frontale,mardi
201600000304,plein jour,Deux véhicules - frontale,mercredi
201600000304,plein jour,Deux véhicules - frontale,mercredi
201600000305,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000305,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000305,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000305,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000305,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600000306,nuit sans éclairage public,Autre collision,jeudi
201600000307,crepuscule ou aube,Deux véhicules - par le côté,mardi
201600000307,crepuscule ou aube,Deux véhicules - par le côté,mardi
201600000307,crepuscule ou aube,Deux véhicules - par le côté,mardi
201600000307,crepuscule ou aube,Deux véhicules - par le côté,mardi
201600000307,crepuscule ou aube,Deux véhicules - par le côté,mardi
201600000308,plein jour,Deux véhicules - par le côté,vendredi
201600000308,plein jour,Deux véhicules - par le côté,vendredi
201600000309,plein jour,Deux véhicules - par le côté,lundi
201600000309,plein jour,Deux véhicules - par le côté,lundi
201600000310,plein jour,Sans collision,samedi
201600000311,plein jour,Sans collision,samedi
201600000312,plein jour,Autre collision,lundi
201600000313,plein jour,Autre collision,dimanche
201600000314,plein jour,Deux véhicules - frontale,dimanche
201600000314,plein jour,Deux véhicules - frontale,dimanche
201600000315,plein jour,Sans collision,lundi
201600000316,nuit sans éclairage public,Autre collision,lundi
201600000316,nuit sans éclairage public,Autre collision,lundi
201600000317,plein jour,Deux véhicules - frontale,lundi
201600000317,plein jour,Deux véhicules - frontale,lundi
